id,Cluster
6462,372.0
5663,457.0
6419,457.0
6762,457.0
4562,373.0
6450,373.0
6784,373.0
6785,373.0
4687,416.0
5144,416.0
5739,416.0
5740,416.0
6080,416.0
6081,416.0
6083,416.0
6424,416.0
6425,416.0
6426,416.0
6427,416.0
6428,416.0
6429,416.0
378,314.0
395,314.0
432,314.0
515,314.0
529,314.0
869,314.0
947,314.0
966,314.0
1341,314.0
1401,314.0
1575,314.0
1849,314.0
1901,314.0
1970,314.0
829,574.0
6708,574.0
1836,575.0
6744,575.0
1131,556.0
6726,556.0
4689,417.0
4690,417.0
5147,417.0
5148,417.0
5576,417.0
5577,417.0
5578,417.0
6183,417.0
6184,417.0
6185,417.0
6186,417.0
6187,417.0
493,375.0
5016,375.0
5463,375.0
5464,375.0
5465,375.0
5886,375.0
5887,375.0
5888,375.0
5889,375.0
5890,375.0
4995,489.0
5981,489.0
6832,489.0
6833,489.0
4137,376.0
5917,376.0
5918,376.0
6319,376.0
6320,376.0
6766,376.0
6767,376.0
6768,376.0
6769,376.0
5914,544.0
6423,544.0
6972,544.0
6973,544.0
4578,418.0
6451,418.0
6786,418.0
6787,418.0
6174,377.0
6983,377.0
779,378.0
1695,378.0
3778,378.0
3779,378.0
4156,378.0
4158,378.0
4585,378.0
4586,378.0
4587,378.0
4588,378.0
5678,379.0
6051,379.0
6601,379.0
6939,379.0
6940,379.0
5725,316.0
6069,316.0
6416,316.0
6949,316.0
6950,316.0
6951,316.0
5237,318.0
6015,318.0
6017,318.0
6391,318.0
6869,318.0
6870,318.0
6871,318.0
998,319.0
3456,319.0
3821,319.0
4216,319.0
4217,319.0
4219,319.0
4628,319.0
4629,319.0
4630,319.0
4631,319.0
4632,319.0
5682,322.0
6054,322.0
6055,322.0
6603,322.0
6604,322.0
6941,322.0
6942,322.0
6943,322.0
6944,322.0
5825,251.0
6241,251.0
6969,251.0
6970,251.0
34,491.0
105,491.0
136,491.0
207,491.0
240,491.0
288,491.0
468,491.0
549,491.0
1099,491.0
1192,491.0
1322,491.0
5450,492.0
6513,492.0
6514,492.0
6823,492.0
6824,492.0
6825,492.0
16,420.0
553,420.0
627,420.0
647,420.0
822,420.0
988,420.0
1448,420.0
1541,420.0
1868,420.0
1893,420.0
1939,420.0
80,576.0
649,576.0
817,576.0
1595,576.0
1654,576.0
6638,576.0
6639,576.0
6640,576.0
6641,576.0
6642,576.0
238,577.0
587,577.0
973,577.0
6648,577.0
6649,577.0
6650,577.0
410,578.0
6690,578.0
1303,557.0
6735,557.0
6278,545.0
6279,545.0
6664,545.0
6665,545.0
526,546.0
6302,546.0
6303,546.0
6674,546.0
6675,546.0
6676,546.0
44,421.0
55,421.0
1051,421.0
1177,421.0
1240,421.0
1456,421.0
1876,421.0
6627,421.0
6628,421.0
6629,421.0
6630,421.0
6631,421.0
6632,421.0
6633,421.0
399,579.0
6666,579.0
4168,423.0
6432,423.0
6770,423.0
6460,384.0
6966,384.0
6084,324.0
6982,324.0
58,459.0
210,459.0
5835,459.0
6244,459.0
6246,459.0
6634,459.0
6635,459.0
6636,459.0
6637,459.0
5851,547.0
6261,547.0
6742,547.0
6743,547.0
5936,548.0
6350,548.0
6351,548.0
6711,548.0
6712,548.0
5967,461.0
6933,461.0
5584,462.0
6463,462.0
6465,462.0
6797,462.0
5746,385.0
6238,385.0
6610,385.0
6953,385.0
6954,385.0
1039,558.0
1204,558.0
6343,558.0
6344,558.0
6720,558.0
6721,558.0
6722,558.0
6723,558.0
1360,559.0
6346,559.0
6736,559.0
3643,387.0
3644,387.0
4609,387.0
4610,387.0
5076,387.0
5077,387.0
5080,387.0
6396,387.0
6397,387.0
6398,387.0
6399,387.0
6400,387.0
6401,387.0
4611,560.0
5078,560.0
5081,560.0
6338,560.0
6339,560.0
6340,560.0
6788,560.0
6789,560.0
6790,560.0
6791,560.0
6792,560.0
6793,560.0
4685,429.0
6181,429.0
6182,429.0
6476,429.0
6478,429.0
6801,429.0
6802,429.0
6803,429.0
6804,429.0
1363,388.0
6737,388.0
6281,580.0
6668,580.0
777,561.0
6282,561.0
6691,561.0
6692,561.0
6316,562.0
419,389.0
3748,389.0
4127,389.0
4565,389.0
4566,389.0
4567,389.0
4568,389.0
5035,389.0
5036,389.0
5037,389.0
5038,389.0
5039,389.0
5040,389.0
5389,391.0
5390,391.0
5765,391.0
6572,391.0
6573,391.0
6891,391.0
6892,391.0
6893,391.0
6894,391.0
36,328.0
6626,328.0
162,581.0
6652,581.0
583,582.0
1355,582.0
6697,582.0
6698,582.0
6611,432.0
6993,432.0
6265,392.0
6266,392.0
6653,392.0
6654,392.0
342,563.0
6264,563.0
6677,563.0
6349,564.0
5958,495.0
6930,495.0
4651,394.0
6173,394.0
6472,394.0
6799,394.0
6800,394.0
338,329.0
4969,329.0
5461,329.0
5884,329.0
6305,329.0
6306,329.0
6308,329.0
6682,329.0
6683,329.0
6684,329.0
6685,329.0
6686,329.0
5804,464.0
6158,464.0
6442,464.0
6854,464.0
6855,464.0
6856,464.0
1255,395.0
3696,395.0
4107,395.0
4109,395.0
6309,395.0
6310,395.0
6727,395.0
6728,395.0
6729,395.0
6730,395.0
6731,395.0
6732,395.0
6402,565.0
6403,565.0
6752,565.0
6753,565.0
1078,332.0
1438,332.0
3421,332.0
3422,332.0
3423,332.0
3831,332.0
3832,332.0
3833,332.0
3834,332.0
3835,332.0
6567,333.0
6967,333.0
6105,334.0
6612,334.0
6613,334.0
6955,334.0
6956,334.0
6957,334.0
6622,335.0
6990,335.0
363,253.0
5891,253.0
6313,253.0
6688,253.0
6689,253.0
6220,497.0
6516,497.0
6914,497.0
6222,498.0
6517,498.0
6991,498.0
6992,498.0
5750,396.0
6434,396.0
6794,396.0
5748,566.0
5751,566.0
6454,566.0
6795,566.0
6796,566.0
128,336.0
1173,336.0
5420,336.0
5421,336.0
5846,336.0
5848,336.0
6255,336.0
6256,336.0
6257,336.0
6258,336.0
6259,336.0
5437,500.0
5868,500.0
6287,500.0
6288,500.0
6289,500.0
6907,500.0
6908,500.0
6909,500.0
6910,500.0
5430,532.0
5907,532.0
6904,532.0
6905,532.0
6581,549.0
6906,549.0
5929,533.0
6977,533.0
5970,534.0
6364,534.0
5531,501.0
6591,501.0
6926,501.0
1178,502.0
1648,502.0
5106,502.0
5107,502.0
5108,502.0
5543,502.0
5544,502.0
5545,502.0
5546,502.0
5547,502.0
5564,503.0
6595,503.0
6932,503.0
26,254.0
29,254.0
41,254.0
499,254.0
630,254.0
677,254.0
808,254.0
1043,254.0
1320,254.0
1561,254.0
1746,254.0
1773,254.0
5922,504.0
6323,504.0
6324,504.0
6974,504.0
6975,504.0
6331,505.0
6332,505.0
6709,505.0
6710,505.0
111,466.0
141,466.0
427,466.0
446,466.0
510,466.0
623,466.0
941,466.0
1241,466.0
1604,466.0
1778,466.0
1929,466.0
138,568.0
317,568.0
358,568.0
757,568.0
1029,568.0
1385,568.0
1441,568.0
1475,568.0
1592,568.0
1669,568.0
5536,506.0
5953,506.0
6928,506.0
6929,506.0
4507,397.0
4950,397.0
5412,397.0
6155,397.0
6439,397.0
6440,397.0
6441,397.0
6778,397.0
6779,397.0
6780,397.0
6781,397.0
6782,397.0
6783,397.0
166,468.0
267,468.0
514,468.0
577,468.0
701,468.0
1038,468.0
1105,468.0
1175,468.0
1277,468.0
1792,468.0
1894,468.0
665,569.0
6304,569.0
6699,569.0
6700,569.0
1791,399.0
4275,399.0
4680,399.0
4681,399.0
4682,399.0
4683,399.0
5136,399.0
5137,399.0
5138,399.0
5139,399.0
5140,399.0
5451,338.0
6913,338.0
5961,537.0
6979,537.0
5049,509.0
6535,509.0
6841,509.0
6842,509.0
4184,340.0
4900,340.0
4902,340.0
5675,340.0
5676,340.0
5677,340.0
6087,340.0
6088,340.0
6089,340.0
6090,340.0
6091,340.0
6092,340.0
5691,344.0
6057,344.0
6887,344.0
6888,344.0
5830,255.0
39,511.0
99,511.0
159,511.0
257,511.0
294,511.0
581,511.0
839,511.0
1072,511.0
1187,511.0
1209,511.0
1405,511.0
1630,511.0
1915,511.0
1920,511.0
1963,511.0
1305,583.0
6687,583.0
6243,570.0
5447,512.0
6582,512.0
6911,512.0
6912,512.0
215,256.0
6667,256.0
5834,551.0
6334,551.0
6336,551.0
6703,551.0
5946,552.0
6353,552.0
98,470.0
791,470.0
1891,470.0
6249,470.0
6251,470.0
6254,470.0
6643,470.0
6644,470.0
6645,470.0
6646,470.0
6647,470.0
763,571.0
6707,571.0
1472,572.0
6252,572.0
6253,572.0
6738,572.0
6739,572.0
6740,572.0
243,514.0
5442,514.0
5877,514.0
6293,514.0
6294,514.0
6295,514.0
6669,514.0
6670,514.0
6671,514.0
6672,514.0
6673,514.0
1824,515.0
5059,515.0
5502,515.0
5976,515.0
5977,515.0
6369,515.0
6370,515.0
6371,515.0
6372,515.0
6373,515.0
5519,516.0
6921,516.0
420,471.0
6651,471.0
708,584.0
721,584.0
1170,584.0
1459,584.0
6678,584.0
6679,584.0
6680,584.0
6681,584.0
5865,472.0
6579,472.0
6580,472.0
6902,472.0
6903,472.0
5495,538.0
6586,538.0
6916,538.0
5527,539.0
5950,539.0
6358,539.0
6923,539.0
6924,539.0
5559,517.0
6931,517.0
5507,474.0
5930,474.0
6539,474.0
6540,474.0
6845,474.0
6846,474.0
6847,474.0
5529,518.0
6925,518.0
5731,441.0
6952,441.0
5722,442.0
6414,442.0
6415,442.0
6759,442.0
6760,442.0
6761,442.0
4800,345.0
5615,345.0
6489,345.0
6491,345.0
6810,345.0
6811,345.0
6812,345.0
5230,445.0
6007,445.0
6388,445.0
6749,445.0
6750,445.0
3328,348.0
4807,348.0
5233,348.0
5234,348.0
5620,348.0
5621,348.0
6010,348.0
6011,348.0
6012,348.0
6013,348.0
6014,348.0
5185,257.0
6005,257.0
6385,257.0
6747,257.0
6748,257.0
3814,352.0
5680,352.0
6053,352.0
6410,352.0
6754,352.0
6755,352.0
6756,352.0
5839,259.0
6901,259.0
5456,520.0
5926,520.0
6326,520.0
5061,521.0
6537,521.0
6843,521.0
6844,521.0
5424,260.0
5853,260.0
6329,260.0
6701,260.0
6702,260.0
175,540.0
5427,540.0
6272,540.0
6273,540.0
6655,540.0
6656,540.0
6657,540.0
5874,448.0
6291,448.0
6292,448.0
6831,448.0
5517,406.0
6457,406.0
6920,406.0
315,261.0
918,261.0
2988,261.0
2989,261.0
2990,261.0
3311,261.0
3312,261.0
3313,261.0
3314,261.0
3315,261.0
5858,264.0
6269,264.0
6724,264.0
6725,264.0
6356,554.0
5489,523.0
6915,523.0
5025,450.0
5471,450.0
5472,450.0
5898,450.0
5899,450.0
5900,450.0
5901,450.0
6529,450.0
6530,450.0
6531,450.0
6532,450.0
6533,450.0
6534,450.0
5807,525.0
6161,525.0
6620,525.0
6964,525.0
6965,525.0
6479,353.0
6945,353.0
3330,266.0
3332,266.0
3333,266.0
3683,266.0
3684,266.0
4370,266.0
4371,266.0
4372,266.0
4373,266.0
4374,266.0
3036,269.0
3824,269.0
4279,269.0
4281,269.0
4694,269.0
4695,269.0
5157,269.0
5158,269.0
5159,269.0
5160,269.0
5161,269.0
2968,271.0
4005,271.0
4364,271.0
4749,271.0
4750,271.0
5180,271.0
5181,271.0
5182,271.0
5183,271.0
5184,271.0
3058,272.0
3059,272.0
3828,272.0
4769,272.0
4770,272.0
4771,272.0
5201,272.0
5202,272.0
5203,272.0
5204,272.0
5205,272.0
5206,272.0
4133,273.0
5044,273.0
5912,273.0
6422,273.0
6763,273.0
6764,273.0
6765,273.0
5974,526.0
6545,526.0
6853,526.0
6475,451.0
6984,451.0
5927,274.0
6976,274.0
6327,527.0
6978,527.0
5569,528.0
6366,528.0
6934,528.0
6935,528.0
3418,278.0
4827,278.0
4828,278.0
4829,278.0
5245,278.0
5627,278.0
5628,278.0
5629,278.0
5630,278.0
5631,278.0
6597,281.0
6936,281.0
3127,283.0
3461,283.0
3462,283.0
3463,283.0
3876,283.0
3877,283.0
3878,283.0
4407,283.0
4408,283.0
4409,283.0
4410,283.0
4411,283.0
4412,283.0
4413,283.0
5330,284.0
6097,284.0
6565,284.0
6566,284.0
6884,284.0
6885,284.0
6886,284.0
6213,285.0
6506,285.0
6507,285.0
6509,285.0
6820,285.0
6821,285.0
1267,286.0
3131,286.0
3487,286.0
3845,286.0
3846,286.0
4235,286.0
4236,286.0
4237,286.0
4238,286.0
4239,286.0
3489,287.0
6393,287.0
6395,287.0
6751,287.0
5209,289.0
5995,289.0
6378,289.0
6859,289.0
6860,289.0
6861,289.0
3006,292.0
3516,292.0
3883,292.0
3884,292.0
4378,292.0
4380,292.0
4755,292.0
4756,292.0
4757,292.0
4758,292.0
6207,293.0
6606,293.0
6607,293.0
6946,293.0
6947,293.0
6948,293.0
151,480.0
203,480.0
250,480.0
262,480.0
373,480.0
546,480.0
1169,480.0
1426,480.0
1691,480.0
1909,480.0
4956,452.0
6156,452.0
6521,452.0
6522,452.0
6826,452.0
6827,452.0
6828,452.0
6829,452.0
6621,297.0
6968,297.0
2984,190.0
3309,190.0
3310,190.0
3676,190.0
3677,190.0
3678,190.0
4324,190.0
4325,190.0
4326,190.0
4327,190.0
4328,190.0
4329,190.0
103,191.0
449,191.0
604,191.0
629,191.0
876,191.0
1010,191.0
1462,191.0
1566,191.0
1658,191.0
1830,191.0
1857,191.0
4892,409.0
5309,409.0
5660,409.0
6041,409.0
6042,409.0
6404,409.0
6405,409.0
6406,409.0
6407,409.0
6408,409.0
5190,196.0
6857,196.0
6194,197.0
6858,197.0
5005,200.0
5881,200.0
6444,200.0
6446,200.0
6834,200.0
6835,200.0
6836,200.0
6360,481.0
6922,481.0
5534,482.0
6458,482.0
6927,482.0
6474,483.0
4554,410.0
5020,410.0
5467,410.0
5468,410.0
5469,410.0
5893,410.0
5894,410.0
5895,410.0
5896,410.0
5897,410.0
384,202.0
2798,202.0
2799,202.0
3048,202.0
3049,202.0
3379,202.0
3380,202.0
3381,202.0
3382,202.0
3383,202.0
431,204.0
5910,204.0
6693,204.0
6694,204.0
4897,207.0
5323,207.0
5324,207.0
5669,207.0
5670,207.0
5671,207.0
6045,207.0
6046,207.0
6047,207.0
6048,207.0
6049,207.0
6050,207.0
506,208.0
1155,208.0
3760,208.0
4148,208.0
4149,208.0
4573,208.0
4574,208.0
4575,208.0
4576,208.0
4577,208.0
642,211.0
751,211.0
2775,211.0
2776,211.0
3081,211.0
3083,211.0
3411,211.0
3412,211.0
3413,211.0
3414,211.0
6165,213.0
6564,213.0
6938,213.0
749,214.0
1772,214.0
2758,214.0
3100,214.0
3101,214.0
3103,214.0
3443,214.0
3444,214.0
3445,214.0
3446,214.0
5992,215.0
6376,215.0
6745,215.0
2862,219.0
3129,219.0
3130,219.0
3466,219.0
3467,219.0
3468,219.0
3976,219.0
3977,219.0
3978,219.0
3979,219.0
3980,219.0
3981,219.0
4839,220.0
6494,220.0
6813,220.0
6814,220.0
5262,223.0
5264,223.0
5634,223.0
5635,223.0
5636,223.0
5637,223.0
6023,223.0
6024,223.0
6025,223.0
6026,223.0
6027,223.0
6495,225.0
6962,225.0
5554,226.0
6099,226.0
6101,226.0
6469,226.0
6470,226.0
6849,226.0
6850,226.0
6851,226.0
6852,226.0
5334,229.0
6502,229.0
6816,229.0
6817,229.0
5793,231.0
6133,231.0
6961,231.0
3631,232.0
3994,232.0
5301,232.0
5655,232.0
5656,232.0
5657,232.0
6035,232.0
6036,232.0
6037,232.0
6038,232.0
6039,232.0
6485,235.0
6987,235.0
5979,485.0
6596,485.0
6980,485.0
6981,485.0
4272,453.0
4691,453.0
5150,453.0
5767,453.0
5768,453.0
5770,453.0
6108,453.0
6109,453.0
6110,453.0
6111,453.0
6112,453.0
541,144.0
5492,144.0
6322,144.0
6695,144.0
6696,144.0
861,529.0
5090,529.0
5092,529.0
5520,529.0
5521,529.0
5940,529.0
5941,529.0
5942,529.0
5943,529.0
5944,529.0
1765,530.0
6368,530.0
6741,530.0
110,146.0
4505,146.0
4962,146.0
5417,146.0
5418,146.0
5419,146.0
5840,146.0
5841,146.0
5842,146.0
5843,146.0
5844,146.0
5845,146.0
112,486.0
500,486.0
600,486.0
1049,486.0
1412,486.0
1519,486.0
1965,486.0
4519,486.0
4520,486.0
4521,486.0
4522,486.0
4523,486.0
4524,486.0
4525,486.0
602,239.0
908,239.0
2739,239.0
2740,239.0
2742,239.0
3068,239.0
3069,239.0
3070,239.0
3071,239.0
3072,239.0
704,240.0
2741,240.0
3432,240.0
3789,240.0
3790,240.0
4177,240.0
4178,240.0
4179,240.0
4180,240.0
4181,240.0
2794,147.0
4334,147.0
4733,147.0
5173,147.0
5592,147.0
5593,147.0
5595,147.0
5987,147.0
5988,147.0
5989,147.0
5990,147.0
5991,147.0
710,148.0
1246,148.0
2556,148.0
2559,148.0
6704,148.0
6705,148.0
6706,148.0
1288,585.0
1384,585.0
2558,585.0
6733,585.0
6734,585.0
6188,151.0
6985,151.0
3043,414.0
3938,414.0
4392,414.0
4763,414.0
4764,414.0
4765,414.0
4766,414.0
5193,414.0
5194,414.0
5195,414.0
5196,414.0
5197,414.0
5198,414.0
5271,156.0
5760,156.0
5761,156.0
6103,156.0
6482,156.0
6483,156.0
6875,156.0
6876,156.0
6877,156.0
6878,156.0
6879,156.0
6501,161.0
6815,161.0
2615,162.0
2616,162.0
2830,162.0
3166,162.0
3596,162.0
3598,162.0
3945,162.0
3946,162.0
3947,162.0
3948,162.0
2850,167.0
3118,167.0
3620,167.0
3972,167.0
3973,167.0
3974,167.0
4338,167.0
4339,167.0
4340,167.0
4341,167.0
4342,167.0
4343,167.0
4480,169.0
4876,169.0
4878,169.0
5352,169.0
5705,169.0
5706,169.0
5708,169.0
6145,169.0
6146,169.0
6147,169.0
6148,169.0
6149,169.0
6150,169.0
2651,173.0
3482,173.0
3841,173.0
4312,173.0
4313,173.0
4314,173.0
4718,173.0
4719,173.0
4720,173.0
4721,173.0
4722,173.0
4723,173.0
3159,174.0
3503,174.0
3504,174.0
3988,174.0
3989,174.0
3990,174.0
4417,174.0
4418,174.0
4419,174.0
4420,174.0
4421,174.0
4355,175.0
4740,175.0
5651,175.0
5652,175.0
5653,175.0
6126,175.0
6127,175.0
6128,175.0
6129,175.0
6130,175.0
6000,176.0
6551,176.0
6552,176.0
6864,176.0
6865,176.0
6866,176.0
1874,180.0
2549,180.0
2907,180.0
2908,180.0
2909,180.0
3188,180.0
3189,180.0
3190,180.0
3191,180.0
3192,180.0
5214,181.0
5997,181.0
6381,181.0
6862,181.0
6863,181.0
280,105.0
2356,105.0
2523,105.0
2524,105.0
2525,105.0
2723,105.0
2724,105.0
2725,105.0
2726,105.0
2727,105.0
5772,243.0
6614,243.0
6615,243.0
6958,243.0
6959,243.0
6960,243.0
5645,108.0
6883,108.0
4913,110.0
5361,110.0
6120,110.0
6505,110.0
6818,110.0
6819,110.0
6060,113.0
6411,113.0
6771,113.0
6772,113.0
5885,114.0
6971,114.0
6587,531.0
6917,531.0
4290,115.0
4706,115.0
5169,115.0
5170,115.0
5774,115.0
5776,115.0
6113,115.0
6114,115.0
6115,115.0
6116,115.0
5397,183.0
6123,183.0
6574,183.0
6576,183.0
6895,183.0
6896,183.0
5711,122.0
6558,122.0
6874,122.0
976,125.0
1547,125.0
2635,125.0
2846,125.0
2847,125.0
2849,125.0
3114,125.0
3115,125.0
3116,125.0
3117,125.0
5398,128.0
6578,128.0
6897,128.0
3580,129.0
5292,129.0
5646,129.0
5647,129.0
5648,129.0
6030,129.0
6031,129.0
6032,129.0
6033,129.0
6034,129.0
4299,130.0
4300,130.0
4869,130.0
5294,130.0
5295,130.0
5296,130.0
5777,130.0
5778,130.0
5779,130.0
5780,130.0
5781,130.0
4441,134.0
5696,134.0
5697,134.0
6135,134.0
6136,134.0
6437,134.0
6773,134.0
6774,134.0
6775,134.0
6776,134.0
6777,134.0
2380,136.0
2672,136.0
2673,136.0
2903,136.0
2904,136.0
2905,136.0
3182,136.0
3183,136.0
3184,136.0
3185,136.0
3186,136.0
3187,136.0
6217,137.0
6512,137.0
6822,137.0
3305,68.0
4075,68.0
4535,68.0
4536,68.0
4537,68.0
4996,68.0
4997,68.0
4998,68.0
4999,68.0
5000,68.0
336,361.0
3727,361.0
3728,361.0
3729,361.0
3730,361.0
4098,361.0
4099,361.0
4100,361.0
4101,361.0
4102,361.0
3363,362.0
3773,362.0
4152,362.0
4154,362.0
4581,362.0
4582,362.0
5051,362.0
5052,362.0
5053,362.0
5054,362.0
5055,362.0
5056,362.0
2364,69.0
3557,69.0
3558,69.0
3559,69.0
3560,69.0
3909,69.0
3910,69.0
3911,69.0
3912,69.0
3913,69.0
6412,140.0
6413,140.0
6757,140.0
6758,140.0
2372,72.0
4286,72.0
4705,72.0
5165,72.0
5166,72.0
5167,72.0
5587,72.0
5588,72.0
5589,72.0
5590,72.0
5591,72.0
145,73.0
729,73.0
2261,73.0
2262,73.0
2263,73.0
2375,73.0
2376,73.0
2377,73.0
2378,73.0
2379,73.0
3935,75.0
4478,75.0
4479,75.0
4874,75.0
4875,75.0
5347,75.0
5348,75.0
5350,75.0
5698,75.0
5699,75.0
5700,75.0
5701,75.0
5702,75.0
5703,75.0
5704,75.0
2251,84.0
2603,84.0
2605,84.0
2817,84.0
2818,84.0
2819,84.0
3214,84.0
3215,84.0
3216,84.0
3217,84.0
2445,88.0
2960,88.0
3258,88.0
3576,88.0
3923,88.0
3925,88.0
4294,88.0
4295,88.0
4296,88.0
4297,88.0
4298,88.0
4797,91.0
5608,91.0
6486,91.0
6487,91.0
6488,91.0
6805,91.0
6806,91.0
6807,91.0
6808,91.0
6809,91.0
5641,93.0
6205,93.0
6497,93.0
6498,93.0
6499,93.0
6880,93.0
6881,93.0
6882,93.0
6561,96.0
6937,96.0
6004,97.0
6382,97.0
6746,97.0
5788,102.0
6569,102.0
6570,102.0
6889,102.0
6890,102.0
2620,52.0
2835,52.0
3604,52.0
3949,52.0
3951,52.0
4309,52.0
4310,52.0
4711,52.0
4712,52.0
4713,52.0
4714,52.0
4715,52.0
4716,52.0
4717,52.0
2714,61.0
3960,61.0
3961,61.0
4319,61.0
4320,61.0
4321,61.0
4727,61.0
4728,61.0
4729,61.0
4730,61.0
2179,66.0
2180,66.0
2321,66.0
2507,66.0
2508,66.0
2688,66.0
2689,66.0
2690,66.0
2691,66.0
2692,66.0
2146,45.0
2458,45.0
2639,45.0
2641,45.0
2915,45.0
3199,45.0
3201,45.0
3202,45.0
3530,45.0
3531,45.0
3532,45.0
3533,45.0
3534,45.0
3535,45.0
3536,45.0
1468,48.0
2312,48.0
2464,48.0
2465,48.0
2466,48.0
2467,48.0
2659,48.0
2660,48.0
2661,48.0
2662,48.0
2663,48.0
2318,49.0
2480,49.0
2717,49.0
2718,49.0
2946,49.0
3228,49.0
3229,49.0
3230,49.0
3231,49.0
3232,49.0
6209,33.0
6500,33.0
6988,33.0
6989,33.0
6617,34.0
6963,34.0
2075,27.0
2139,27.0
2141,27.0
2192,27.0
2193,27.0
2324,27.0
2325,27.0
2326,27.0
2327,27.0
2328,27.0
3543,28.0
4003,28.0
4359,28.0
4360,28.0
4857,28.0
4858,28.0
4859,28.0
4860,28.0
5281,28.0
5282,28.0
5283,28.0
5284,28.0
5285,28.0
5286,28.0
5287,28.0
5288,28.0
2229,30.0
2335,30.0
2513,30.0
2704,30.0
2705,30.0
2707,30.0
2923,30.0
2924,30.0
2925,30.0
2926,30.0
2927,30.0
6189,19.0
6986,19.0
2067,7.0
2090,7.0
2121,7.0
2122,7.0
2160,7.0
2162,7.0
2219,7.0
2220,7.0
2221,7.0
2222,7.0
2007,3.0
2015,3.0
2023,3.0
2025,3.0
2036,3.0
2037,3.0
2061,3.0
2062,3.0
2063,3.0
2064,3.0
2065,3.0
